report_id,name,brand,barcode,pack_size,seller_label,product_url,data_source,analyzed_at,quality_score,tier,nova_group,nova_penalty,efsa_penalty,macro_penalty,trans_fat_penalty,trans_fat_gate_legacy,palm_oil_penalty,positive_buffer,energy_kcal,protein_g,carbohydrate_g,sugars_g,fat_g,saturated_fat_g,trans_fat_g,fiber_g,sodium_mg,pack_size_grams,who_breach_count,who_breaches,additive_flag_count,cleared_additives_count,eu_banned_count,harmful_dye_count,who_sweetener_count,controversial_additive_count,banned_in_eu_count,restricted_in_eu_count,warning_in_eu_count,permitted_in_eu_count,max_evidence_strength,ingredient_text_length
live-79508bfc-e217-47d6-b985-c6f60c1740dc,Pearl Organic Fresh Unpolished Rajma Chithra,Pearl Organic Fresh,,500 g,Flipkart,https://www.flipkart.com/pearl-organic-fresh-unpolished-rajma-chithra/p/itm908242de4c0f0?pid=PLSHJWDCHWEWKHVC&lid=LSTPLSHJWDCHWEWKHVCYLCWSG&marketplace=FLIPKART&q=rajma&store=eat%2Fanl%2Fzul&srno=s_1_5&otracker=search&fm=organic&iid=05693cea-bdf0-4e5f-937d-37692d704009.PLSHJWDCHWEWKHVC.SEARCH&ppt=None&ppn=None&ssid=g6daidmlhs0000001787063659022&qH=aaca6f8cd4fec9fa&ov_redirect=true&ov_redirect=true,gemini-extracted,2026-08-19T20:12:33.707Z,100,best,1,0,0,0.7,,0,0,15,333,24,60,2,1,0.2,0,15,24,500,0,,0,0,0,0,0,0,0,0,0,0,0,21
live-2b053ae1-da0f-4f27-9d76-1e87528f3a3c,JIVOTTAM Unpolished Rajma,JIVOTTAM,,400 g,Flipkart,https://www.flipkart.com/jivottam-unpolished-rajma/p/itmccb8d21f7dfae?pid=PLSHE5CQABDWA363&lid=LSTPLSHE5CQABDWA363X8GRQK&marketplace=FLIPKART&q=rajma&store=eat%2Fanl%2Fzul&srno=s_1_30&otracker=search&fm=organic&iid=05693cea-bdf0-4e5f-937d-37692d704009.PLSHE5CQABDWA363.SEARCH&ppt=None&ppn=None&ssid=g6daidmlhs0000001787063659022&qH=aaca6f8cd4fec9fa&ov_redirect=true&ov_redirect=true,gemini-extracted,2026-08-19T20:12:39.206Z,100,best,1,0,0,0.2,,0,0,14,127,8.7,22.8,0,0.5,0.1,0,6.4,5,400,0,,0,0,0,0,0,0,0,0,0,0,0,24
live-0660acec-15b3-4f20-b942-a27ac076869d,Pink Delight Unpolished Rajma Kashmiri,Pink Delight,,500 g,Flipkart,https://www.flipkart.com/pink-delight-unpolished-rajma-kashmiri/p/itmb056c7299839f?pid=PLSFUKGFUJZRM4FZ&lid=LSTPLSFUKGFUJZRM4FZ3XMCGO&marketplace=FLIPKART&q=rajma&store=eat%2Fanl%2Fzul&srno=s_1_9&otracker=search&fm=organic&iid=05693cea-bdf0-4e5f-937d-37692d704009.PLSFUKGFUJZRM4FZ.SEARCH&ppt=None&ppn=None&ssid=g6daidmlhs0000001787063659022&qH=aaca6f8cd4fec9fa&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-19T20:12:50.216Z,100,best,1,0,0,0.5,,0,0,15,340,24,60,2,1,0.2,0,24,15,500,0,,0,0,0,0,0,0,0,0,0,0,0,14
live-cb21fc75-8b94-4370-ab24-fd3b3414af4c,Goshudh Unpolished Rajma,Goshudh,,500 g,Flipkart,https://www.flipkart.com/goshudh-unpolished-rajma/p/itm1048c3691d37e?pid=PLSHAHRCMAQTDSTE&lid=LSTPLSHAHRCMAQTDSTEWPCKIF&marketplace=FLIPKART&q=rajma&store=eat%2Fanl%2Fzul&srno=s_1_31&otracker=search&fm=organic&iid=05693cea-bdf0-4e5f-937d-37692d704009.PLSHAHRCMAQTDSTE.SEARCH&ppt=None&ppn=None&ssid=g6daidmlhs0000001787063659022&qH=aaca6f8cd4fec9fa&ov_redirect=true&ov_redirect=true,gemini-extracted,2026-08-19T20:12:55.650Z,100,best,1,0,0,0.7,,0,0,15,340,23,60,2,1,0.2,0,24,24,500,0,,0,0,0,0,0,0,0,0,0,0,0,9
live-f8c418c8-623d-432f-adc0-6525a547e458,Organic Tattva Rajma Chitra 500 g,Organic Tattva,,500 g,JioMart,https://www.jiomart.com/product/organic-tattva-chitra-rajma-500-g-mffn5h-7532502,gemini-estimated,2026-08-19T20:13:31.971Z,100,best,1,0,0,0.5,,0,0,15,333,24,60,2,1,0.2,0,24,15,500,0,,0,0,0,0,0,0,0,0,0,0,0,20
live-28009d26-8e24-435d-bd1a-db1b3a52b183,Unpolished Rajma,RJM GOLD,,500 g,Flipkart,https://www.flipkart.com/rjm-gold-unpolished-rajma/p/itm3ac9e62fd19ac?pid=PLSHEQNZSQ3ZPHMY&lid=LSTPLSHEQNZSQ3ZPHMYMPQQOU&marketplace=FLIPKART&q=rajma&store=eat%2Fanl%2Fzul&spotlightTagId=default_TrendingId_eat%2Fanl%2Fzul&srno=s_1_27&otracker=search&fm=organic&iid=05693cea-bdf0-4e5f-937d-37692d704009.PLSHEQNZSQ3ZPHMY.SEARCH&ppt=None&ppn=None&ssid=g6daidmlhs0000001787063659022&qH=aaca6f8cd4fec9fa&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-19T20:13:37.493Z,100,best,1,0,0,0.7,,0,0,15,333,24,60,2,1,0.2,0,25,24,500,0,,0,0,0,0,0,0,0,0,0,0,0,24
live-720a5b7a-c1ea-4434-8315-c1582b542951,Pink Delight Unpolished Rajma,Pink Delight,,500 g,Flipkart,https://www.flipkart.com/pink-delight-unpolished-rajma/p/itm0302cc325e6d5?pid=PLSH26G2YXVVSKFK&lid=LSTPLSH26G2YXVVSKFK0NTVQN&marketplace=FLIPKART&q=rajma&store=eat%2Fanl%2Fzul&srno=s_1_15&otracker=search&fm=organic&iid=05693cea-bdf0-4e5f-937d-37692d704009.PLSH26G2YXVVSKFK.SEARCH&ppt=None&ppn=None&ssid=g6daidmlhs0000001787063659022&qH=aaca6f8cd4fec9fa&ov_redirect=true&ov_redirect=true,gemini-extracted,2026-08-19T20:13:42.978Z,100,best,1,0,0,0.7,,0,0,15,340,24,60,2,1,0.2,0,25,24,500,0,,0,0,0,0,0,0,0,0,0,0,0,13
live-8c6482fe-5ac8-4e66-bb63-dc809037aaf3,Goshudh Unpolished Rajma,Goshudh,,500 g,Flipkart,https://www.flipkart.com/goshudh-unpolished-rajma/p/itmdb1753c244721?pid=PLSFRXZKTG5VVYEY&lid=LSTPLSFRXZKTG5VVYEYLCLU48&marketplace=FLIPKART&q=rajma&store=eat%2Fanl%2Fzul&srno=s_1_39&otracker=search&fm=organic&iid=05693cea-bdf0-4e5f-937d-37692d704009.PLSFRXZKTG5VVYEY.SEARCH&ppt=None&ppn=None&ssid=g6daidmlhs0000001787063659022&qH=aaca6f8cd4fec9fa&ov_redirect=true&ov_redirect=true,gemini-extracted,2026-08-19T20:13:48.378Z,100,best,1,0,0,0.7,,0,0,15,333,23.6,60,2.1,1.2,0.2,0,24.9,24,500,0,,0,0,0,0,0,0,0,0,0,0,0,5
live-67055136-c5cd-4214-bd6c-d0947914891e,Shuddhherb Organic Rajma,Shuddhherb,,500 g,Flipkart,https://www.flipkart.com/shuddhherb-organic-rajma/p/itme046d5775c6c9?pid=PLSHZ6KKAHHTC7GD&lid=LSTPLSHZ6KKAHHTC7GD8WYST0&marketplace=FLIPKART&q=rajma&store=eat%2Fanl%2Fzul&srno=s_1_18&otracker=search&fm=organic&iid=en_KF4_WK7ozFUzTqDpxwm7bQe4cT_eKgmWXneu0PqZJj87GZfdd9xzh30MIScce_TVow1LuRcS4xBLLG3NeLs_BT86X0KLPL5nRiV7wnj7I3m4FOrpimjgUjqOoekF_S_V&ppt=None&ppn=None&ssid=g6daidmlhs0000001787063659022&qH=aaca6f8cd4fec9fa&ov_redirect=true&ov_redirect=true,gemini-extracted,2026-08-19T20:13:59.369Z,100,best,1,0,0,0.4,,0,0,15,291,22.9,60,2.1,1.1,0.2,0,24.9,12,500,0,,0,0,0,0,0,0,0,0,0,0,0,34
live-b33281b3-0600-45c2-93f0-3adb16b2ab7a,24 Mantra Organic Rajma 500 g,24 Mantra Organic,,500 g,JioMart,https://www.jiomart.com/product/24-mantra-organic-rajma-500-g-mffn1y-7524988,gemini-estimated,2026-08-19T20:14:36.179Z,100,best,1,0,0,0.5,,0,0,15,340,22,60,2,1,0.2,0,15,15,500,0,,0,0,0,0,0,0,0,0,0,0,0,20
live-c564967a-0388-492b-ab52-e5322152f402,JIVOTTAM Unpolished Rajma,JIVOTTAM,,1000 g,Flipkart,https://www.flipkart.com/jivottam-unpolished-rajma/p/itm264e351304deb?pid=PLSHE5NSAWAEWFK5&lid=LSTPLSHE5NSAWAEWFK5CIIGTO&marketplace=FLIPKART&q=rajma&store=eat%2Fanl%2Fzul&srno=s_1_37&otracker=search&fm=organic&iid=05693cea-bdf0-4e5f-937d-37692d704009.PLSHE5NSAWAEWFK5.SEARCH&ppt=None&ppn=None&ssid=g6daidmlhs0000001787063659022&qH=aaca6f8cd4fec9fa&ov_redirect=true&ov_redirect=true,gemini-extracted,2026-08-19T20:14:41.443Z,100,best,1,0,0,0.4,,0,0,15,340,23,60,2,1,0.2,0,15,10,1000,0,,0,0,0,0,0,0,0,0,0,0,0,15
live-9195276d-3298-43d8-8bac-6cf3e59654f2,Pearl Organic Fresh Unpolished Rajma,Pearl Organic Fresh,,1000 g,Flipkart,https://www.flipkart.com/pearl-organic-fresh-unpolished-rajma/p/itm746a8d74c8e09?pid=PLSGZ5ZT2XX9GJF5&lid=LSTPLSGZ5ZT2XX9GJF5RH1K9B&marketplace=FLIPKART&q=rajma&store=eat%2Fanl%2Fzul&srno=s_1_8&otracker=search&fm=organic&iid=05693cea-bdf0-4e5f-937d-37692d704009.PLSGZ5ZT2XX9GJF5.SEARCH&ppt=None&ppn=None&ssid=g6daidmlhs0000001787063659022&qH=aaca6f8cd4fec9fa&ov_redirect=true&ov_redirect=true,gemini-extracted,2026-08-19T20:14:47.012Z,100,best,1,0,0,0.1,,0,0,15,814,24,60,2,1,0,0,25,5,1000,0,,0,0,0,0,0,0,0,0,0,0,0,9
live-2faa810a-212c-4d31-9138-d8f836685fd6,Organic Unpolished Rajma,GREEN RABBIT,,1000 g,Flipkart,https://www.flipkart.com/green-rabbit-organic-unpolished-rajma/p/itmb072b67368d8a?pid=PLSHPJJ575VHHPAH&lid=LSTPLSHPJJ575VHHPAHJD4PJS&marketplace=FLIPKART&q=rajma&store=eat%2Fanl%2Fzul&srno=s_1_6&otracker=search&fm=organic&iid=en_KF4_WK7ozFUzTqDpxwm7bQe4cT_eKgmWXneu0PqZJj9S3XOPSus3xIYEkAm88p1RsJq_cPezfpFEaWT77Ts1JUEI5zD73L9ZhSCHddDeAJi4FOrpimjgUjqOoekF_S_V&ppt=None&ppn=None&ssid=g6daidmlhs0000001787063659022&qH=aaca6f8cd4fec9fa&ov_redirect=true&ov_redirect=true,gemini-extracted,2026-08-19T20:14:52.379Z,100,best,1,0,0,0.4,,0,0,15,333,22.9,60,2,1,0.2,0,24,10,1000,0,,0,0,0,0,0,0,0,0,0,0,0,34
off-8901030771699,cornetto oreo disc,kwality walls,8901030771699,72 g,OpenFoodFacts,offseed://8901030771699,openfoodfacts,2026-08-19T20:27:29.120Z,14,hazardous,4,30,5,42.1,,0,10,1.5,249,3,30.5,21.2,12.8,7.7,0,0,53,72,1,saturatedFat,2,4,0,0,0,1,0,1,0,1,1,739
off-8906032019787,Marie biscut,Patanjali,8906032019787,250 g,OpenFoodFacts,offseed://8906032019787,openfoodfacts,2026-08-19T20:27:29.130Z,55,healthy,3,15,0,40.5,,0,5,15,409,7.9,74.5,19,10.5,5.1,0,7.5,296,250,1,saturatedFat,1,0,0,0,0,0,0,0,0,1,1,415
off-8901063325036,Britannia toastea 250gm,Britannia,8901063325036,250 g,OpenFoodFacts,offseed://8901063325036,openfoodfacts,2026-08-19T20:27:29.151Z,45,not_healthy,3,15,0,39.9,,0,5,4.6,432,9.2,80.9,20.8,8,3.7,0,0,213,250,0,,0,1,0,0,0,0,0,0,0,0,0,477
off-8906014900997,Corn Flakes,Kwality,8906014900997,100 g,OpenFoodFacts,offseed://8906014900997,openfoodfacts,2026-08-19T20:27:29.161Z,1,hazardous,3,15,5,87.8,,0,0,8.5,380,6.8,86,57,0.3,0.07,0,3.4,109,100,1,sugars,1,1,0,0,0,1,0,1,0,0,2,117
off-8901088722964,Crunchies Millet Cones,Saffola,8901088722964,45 g,OpenFoodFacts,offseed://8901088722964,openfoodfacts,2026-08-19T20:27:29.178Z,41,not_healthy,4,30,0,36.6,,0,0,7.9,490.47619047619,5.71428571428571,60.9523809523809,7.61904761904762,25.7142857142857,6.19047619047619,0,3.33333333333333,890.47619047619,45,2,saturatedFat;sodium,3,0,0,0,0,0,0,0,0,3,2,404
off-8901595862740,Red Chilli Sauce,Ching's,8901595862740,200 g,OpenFoodFacts,offseed://8901595862740,openfoodfacts,2026-08-19T20:30:55.578Z,0,hazardous,3,15,5,103.7,,0,0,15,129,0.8,30.7,26.3,0.4,0.2,0,10,3200,200,2,sugars;sodium,1,1,0,0,0,1,0,1,0,0,2,268
off-8904004401172,Khatta Meetha,Haldiram,8904004401172,100 g,OpenFoodFacts,offseed://8904004401172,openfoodfacts,2026-08-19T20:30:55.596Z,54,not_healthy,3,15,0,36.4,,0,5,10.6,530,9.26,57.38,4.26,29.25,12.48,0,4.01,750,100,2,saturatedFat;sodium,0,1,0,0,0,0,0,0,0,0,0,337
off-8909081002083,Bingo Potato Chips Himalayan Pink Salt,Bingo,8909081002083,42 g,OpenFoodFacts,offseed://8909081002083,openfoodfacts,2026-08-19T20:30:55.617Z,61,healthy,3,15,0,23.2,,0,5,4.2,552,8.3,54.2,0.8,34.3,15.1,0,0,253,42,1,saturatedFat,0,0,0,0,0,0,0,0,0,0,0,84
off-8901414000827,Navratan mixture,Bikano,8901414000827,500 g,OpenFoodFacts,offseed://8901414000827,openfoodfacts,2026-08-19T20:30:55.625Z,54,not_healthy,4,30,0,24.1,,0,5,13.3,590.4,14.6,42.1,3,40.4,10.1,0,4,600,500,2,saturatedFat;sodium,2,2,0,0,0,0,0,0,0,2,1,797
off-8906010503512,Balaji wafers,Balaji,8906010503512,135 g,OpenFoodFacts,offseed://8906010503512,openfoodfacts,2026-08-19T20:30:55.632Z,57,healthy,3,15,0,26.5,,0,5,3.9,554,7.7,53.4,0.8,32.9,15.7,0,0,385,135,1,saturatedFat,0,0,0,0,0,0,0,0,0,0,0,74
off-8904083504870,24 Mantra Puffed Rice,24 Mantra,8904083504870,100 g,OpenFoodFacts,offseed://8904083504870,openfoodfacts,2026-08-19T20:30:55.705Z,100,best,2,5,0,2.1,,0,0,8.1,378,8,81,0,1.7,0.1,0,2.7,100,100,0,,0,0,0,0,0,0,0,0,0,0,0,10
off-8901058001198,Rich tomato ketchup,Maggi,8901058001198,485 g,OpenFoodFacts,offseed://8901058001198,openfoodfacts,2026-08-19T20:30:55.720Z,47,not_healthy,3,15,0,39.2,,0,0,1.6,83,0.8,19.9,18.7,0.1,0,0,0.8,553.4,485,0,,1,0,0,0,0,0,0,0,0,1,1,171
off-7622201766269,Bournvita,cadbury,7622201766269,2000 g,OpenFoodFacts,offseed://7622201766269,openfoodfacts,2026-08-19T20:30:55.733Z,17,hazardous,3,15,0,79.3,,0,0,11,387,7,86.7,49.8,1.8,0.9,0,5,175,2000,1,sugars,0,1,0,0,0,0,0,0,0,0,0,297
live-a3a8ac12-5f2f-4023-a218-0ddb716bbac9,Unpolished Rajma,eatyumm,,200 g,Flipkart,https://www.flipkart.com/eatyumm-unpolished-rajma/p/itm7ad529b96f52b?pid=PLSGHCZ5GYJXFT9G&lid=LSTPLSGHCZ5GYJXFT9G8L7FRH&marketplace=FLIPKART&q=rajma&store=eat%2Fanl%2Fzul&srno=s_1_26&otracker=search&fm=organic&iid=05693cea-bdf0-4e5f-937d-37692d704009.PLSGHCZ5GYJXFT9G.SEARCH&ppt=None&ppn=None&ssid=g6daidmlhs0000001787063659022&qH=aaca6f8cd4fec9fa&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-19T20:31:32.272Z,100,best,1,0,0,0.2,,0,0,14,127,8.7,22.8,0.5,0.5,0.1,0,6.4,5,200,0,,0,0,0,0,0,0,0,0,0,0,0,24
live-ee221505-b285-41bd-a311-5e926aa0ff1f,Pink Delight Unpolished Rajma,Pink Delight,,500 g,Flipkart,https://www.flipkart.com/pink-delight-unpolished-rajma/p/itma8aaf730adcab?pid=PLSFUG59MUZKBJVA&lid=LSTPLSFUG59MUZKBJVAUES7MV&marketplace=FLIPKART&q=rajma&store=eat%2Fanl%2Fzul&srno=s_1_23&otracker=search&fm=organic&iid=05693cea-bdf0-4e5f-937d-37692d704009.PLSFUG59MUZKBJVA.SEARCH&ppt=None&ppn=None&ssid=g6daidmlhs0000001787063659022&qH=aaca6f8cd4fec9fa&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-19T20:31:37.613Z,100,best,1,0,0,0.7,,0,0,15,333,24,60,2,1,0.2,0,25,24,500,0,,0,0,0,0,0,0,0,0,0,0,0,20
live-36b9314a-ac06-40b6-9039-320c64e2e3b7,Pearl Organic Fresh Unpolished Rajma,Pearl Organic Fresh,,500 g,Flipkart,https://www.flipkart.com/pearl-organic-fresh-unpolished-rajma/p/itme14759d9ee512?pid=PLSHJWDTAA3CB3RZ&lid=LSTPLSHJWDTAA3CB3RZKVXWBB&marketplace=FLIPKART&q=rajma&store=eat%2Fanl%2Fzul&srno=s_1_7&otracker=search&fm=organic&iid=05693cea-bdf0-4e5f-937d-37692d704009.PLSHJWDTAA3CB3RZ.SEARCH&ppt=None&ppn=None&ssid=g6daidmlhs0000001787063659022&qH=aaca6f8cd4fec9fa&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-19T20:31:48.251Z,100,best,1,0,0,0.7,,0,0,15,333,24,60,2,1,0.2,0,25,24,500,0,,0,0,0,0,0,0,0,0,0,0,0,24
off-8901262201995,Amul Buttermilk,Amul,8901262201995,310 g,OpenFoodFacts,offseed://8901262201995,openfoodfacts,2026-08-19T20:31:51.753Z,85,best,3,15,0,1.1,,0,0,0.7,23,1.3,2.5,2.5,0.7,0.4,0,0,30,310,0,,0,0,0,0,0,0,0,0,0,0,0,77
off-8901262010320,Amul Butter,AMUL,8901262010320,100 g,OpenFoodFacts,offseed://8901262010320,openfoodfacts,2026-08-19T20:31:51.762Z,0,hazardous,3,15,0,70.4,,1,0,0.5,724,1,0,0,80,48,2.5,0,640,100,3,saturatedFat;transFat;sodium,0,0,0,0,0,0,0,0,0,0,0,46
off-8901512144706,Peanut Butter Regular Creamy,Sundrop,8901512144706,924 g,OpenFoodFacts,offseed://8901512144706,openfoodfacts,2026-08-19T20:31:51.773Z,60,healthy,3,15,0,39.6,,0,0,15,647,26.8,15.2,11.7,55,14.8,0,7.8,215,924,1,saturatedFat,0,0,0,0,0,0,0,0,0,0,0,132
off-8901648091325,Mother Dairy Butter,Mother Dairy,8901648091325,100 g,OpenFoodFacts,offseed://8901648091325,openfoodfacts,2026-08-19T20:31:51.780Z,0,hazardous,2,5,0,77.9,,1,0,0.2,723,0.3,0.4,0.4,80,50.3,2,0,875,100,3,saturatedFat;transFat;sodium,0,0,0,0,0,0,0,0,0,0,0,22
off-8901786030507,Everest Pani Puri Masala,Everest,8901786030507,50 g,OpenFoodFacts,offseed://8901786030507,openfoodfacts,2026-08-19T20:31:51.791Z,0,hazardous,3,15,0,400.1,,0,0,15,17.25,0.44,3.02,10,0.36,0.05,0,10,20000,50,1,sodium,0,1,0,0,0,0,0,0,0,0,0,130
off-8901595862825,Red chilli sauce,Ching's,8901595862825,100 g,OpenFoodFacts,offseed://8901595862825,openfoodfacts,2026-08-19T20:31:51.801Z,0,hazardous,4,30,5,22110,,0,0,1.7,113,0.4,27.4,20,0.2,0,0,1,1104000,100,1,sodium,1,2,0,0,0,1,0,1,0,0,2,270
off-8901595863013,Schezwan Chutney,ching's,8901595863013,30 g,OpenFoodFacts,offseed://8901595863013,openfoodfacts,2026-08-19T20:31:51.809Z,7,hazardous,4,30,5,61.8,,0,0,4.1,176,2.2,16.7,8,11.2,3.8,0,2,2260,30,1,sodium,3,0,0,0,0,1,0,1,0,2,2,446
off-8906070320135,Khatta Meetha,Haldiram,8906070320135,200 g,OpenFoodFacts,offseed://8906070320135,openfoodfacts,2026-08-19T20:31:51.845Z,64,healthy,3,15,0,31.2,,0,0,9.8,500,10.68,38.56,3.2,35.68,11.68,0,3,620,200,2,saturatedFat;sodium,1,0,0,0,0,0,0,0,0,1,1,153
off-8906005500786,Bikaji khatta meeta 400 g,Bikaji,8906005500786,100 g,OpenFoodFacts,offseed://8906005500786,openfoodfacts,2026-08-19T20:31:51.932Z,82,best,1,0,0,32.6,,0,0,15,535,10,55,15,30,12.5,0,7.5,880,100,2,saturatedFat;sodium,0,0,0,0,0,0,0,0,0,0,0,141
off-8901725120375,Mad Angles MMMMM Masala,Bingo,8901725120375,100 g,OpenFoodFacts,offseed://8901725120375,openfoodfacts,2026-08-19T20:31:51.943Z,11,hazardous,4,30,0,57.6,20,,5,3.3,538,6.6,57.7,3.4,32.1,14.8,0.1,0,732.5,100,2,saturatedFat;sodium,3,0,0,0,0,0,0,0,0,3,1,418
live-cbe50c41-24d4-4905-9dca-5a0961367a8f,Ahaar Unpolished Rajma Chithra,Ahaar,,1000 g,Flipkart,https://www.flipkart.com/ahaar-unpolished-rajma-chithra/p/itmac32bb150db5f?pid=PLSGU5GYHZRBVAZ8&lid=LSTPLSGU5GYHZRBVAZ81IXLOW&marketplace=FLIPKART&q=rajma&store=eat%2Fanl%2Fzul&srno=s_1_16&otracker=search&fm=organic&iid=05693cea-bdf0-4e5f-937d-37692d704009.PLSGU5GYHZRBVAZ8.SEARCH&ppt=None&ppn=None&ssid=g6daidmlhs0000001787063659022&qH=aaca6f8cd4fec9fa&ov_redirect=true&ov_redirect=true,gemini-extracted,2026-08-19T20:32:14.926Z,100,best,1,0,0,0.5,,0,0,15,333,23,60,2,1,0.2,0,15,15,1000,0,,0,0,0,0,0,0,0,0,0,0,0,13
live-c417fb60-da5c-4708-a7aa-f660dd8b45c2,Naturewell Organic Unpolished Rajma,Naturewell,,500 g,Flipkart,https://www.flipkart.com/naturewell-organic-unpolished-rajma/p/itm18ba142dc20d4?pid=PLSFRC3JETDWV72Z&lid=LSTPLSFRC3JETDWV72ZXGM0NW&marketplace=FLIPKART&q=rajma&store=eat%2Fanl%2Fzul&srno=s_1_36&otracker=search&fm=organic&iid=05693cea-bdf0-4e5f-937d-37692d704009.PLSFRC3JETDWV72Z.SEARCH&ppt=None&ppn=None&ssid=g6daidmlhs0000001787063659022&qH=aaca6f8cd4fec9fa&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-19T20:32:20.352Z,100,best,1,0,0,0.7,,0,0,15,333,24,60,2,1,0.2,0,25,24,500,0,,0,0,0,0,0,0,0,0,0,0,0,32
off-4025839033827,Unser Buttermilch-Dessert Erdbeere,Sachsenmilch,4025839033827,200 g,OpenFoodFacts,offseed://4025839033827,openfoodfacts,2026-08-19T20:32:25.409Z,82,best,3,15,0,4.8,,0,0,1.8,108,3.6,13.4,12.9,4.1,2.8,0,0,68,200,0,,0,0,0,0,0,0,0,0,0,0,0,389
off-8901512881106,Peanut Butter Regular,Sundrop,8901512881106,462 g,OpenFoodFacts,offseed://8901512881106,openfoodfacts,2026-08-19T20:32:25.416Z,60,healthy,3,15,0,39.6,,0,0,15,647,26.8,15.2,11.7,55,14.8,0,7.8,215,462,1,saturatedFat,0,0,0,0,0,0,0,0,0,0,0,104
off-8901512935304,Peanut butter,Sundrop,8901512935304,100 g,OpenFoodFacts,offseed://8901512935304,openfoodfacts,2026-08-19T20:32:25.422Z,43,not_healthy,3,15,0,57.2,,0,0,15,596,24,29,26,44,9,0,6,368,100,2,sugars;saturatedFat,0,0,0,0,0,0,0,0,0,0,0,184
off-8901414016415,all time mixture,bikano,8901414016415,1000 g,OpenFoodFacts,offseed://8901414016415,openfoodfacts,2026-08-19T20:32:25.432Z,51,not_healthy,3,15,0,39.2,,0,5,10.3,537.9,13,46.5,5.8,33.1,12.7,0,2.5,764,1000,2,saturatedFat;sodium,0,0,0,0,0,0,0,0,0,0,0,366
off-8901088055772,Oats,Saffola,8901088055772,1000 g,OpenFoodFacts,offseed://8901088055772,openfoodfacts,2026-08-19T20:32:25.488Z,100,best,1,0,0,2,,0,0,15,369,12.6,66.8,0.5,8,1.6,0,10.4,5,1000,0,,0,0,0,0,0,0,0,0,0,0,0,115
live-c9e69a27-ed50-4182-b39c-4134b72debb9,Pearl Organic Fresh Rajma Chithra,Pearl Organic Fresh,,1000 g,Flipkart,https://www.flipkart.com/pearl-organic-fresh-rajma-chithra/p/itm24089d384e096?pid=PLSGNBYGX6W7B9DK&lid=LSTPLSGNBYGX6W7B9DK94SWGT&marketplace=FLIPKART&q=rajma&store=eat%2Fanl%2Fzul&srno=s_1_13&otracker=search&fm=organic&iid=05693cea-bdf0-4e5f-937d-37692d704009.PLSGNBYGX6W7B9DK.SEARCH&ppt=None&ppn=None&ssid=g6daidmlhs0000001787063659022&qH=aaca6f8cd4fec9fa&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-19T20:32:30.946Z,100,best,1,0,0,0.7,,0,0,15,333,24,60,2,1,0.2,0,24,24,1000,0,,0,0,0,0,0,0,0,0,0,0,0,44
live-2c1b326d-6fc9-4cac-86d5-0e2e87916adf,ProPulse Unpolished Rajma,ProPulse,,1000 g,Flipkart,https://www.flipkart.com/propulse-unpolished-rajma/p/itm76b5e07a83728?pid=PLSHHFV7PQD85WYF&lid=LSTPLSHHFV7PQD85WYFXFHULX&marketplace=FLIPKART&q=rajma&store=eat%2Fanl%2Fzul&srno=s_1_22&otracker=search&fm=organic&iid=en_KF4_WK7ozFUzTqDpxwm7bQe4cT_eKgmWXneu0PqZJj9X6Y_g8HePKoie1VFqAdQnRbAgq5Ba1qvMjX0qTRjh7Jjc5HR6UB9wFQNBZEyj80MYIrE1Yl0fiJcUzjjRNTMk&ppt=None&ppn=None&ssid=g6daidmlhs0000001787063659022&qH=aaca6f8cd4fec9fa&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-19T20:32:36.320Z,100,best,1,0,0,0.5,,0,0,15,333,24,60,2,1,0.2,0,24,15,1000,0,,0,0,0,0,0,0,0,0,0,0,0,24
live-32e29a36-8698-4b50-a45d-bc6cfa27751b,Hillpure Organic Unpolished Rajma,Hillpure Organic,,500 g,Flipkart,https://www.flipkart.com/hillpure-organic-unpolished-rajma/p/itmbe34ea980fd2a?pid=PLSGHSHJGPH8D92N&lid=LSTPLSGHSHJGPH8D92NSC5SD7&marketplace=FLIPKART&q=rajma&store=eat%2Fanl%2Fzul&srno=s_1_33&otracker=search&fm=organic&iid=05693cea-bdf0-4e5f-937d-37692d704009.PLSGHSHJGPH8D92N.SEARCH&ppt=None&ppn=None&ssid=g6daidmlhs0000001787063659022&qH=aaca6f8cd4fec9fa&ov_redirect=true&ov_redirect=true,gemini-extracted,2026-08-19T20:32:41.767Z,100,best,1,0,0,0.5,,0,0,11.3,345,22.5,60,2,1,0.2,0,0,15,500,0,,0,0,0,0,0,0,0,0,0,0,0,15
off-8906014903592,Muesli Fruit & Nut,Kwality,8906014903592,100 g,OpenFoodFacts,offseed://8906014903592,openfoodfacts,2026-08-19T20:32:47.499Z,64,healthy,4,30,0,19.6,,0,0,13.6,344,8.2,70,12,2.2,0.04,0,6.3,77.5,100,0,,0,3,0,0,0,0,0,0,0,0,0,390
